CustomerState;CustomerSurname;CustomerFirstname;NumberOfTransactions;MinAmount;MaxAmount;AverageAmount;SumOfAmounts
Nevada;Zuvich;Kristy;5;412.95;850.09;658.83;3294.15
New Hampshire;Abramo;Victor;4;315.72;990.18;669.15;2676.62
New Hampshire;Abravaya;Margareta;7;37.66;970.35;539.27;3774.88
New Hampshire;Adis;Rosario;2;931.55;999.04;965.29;1930.59
New Hampshire;Albury;Ari;2;146.18;991.15;568.66;1137.33
New Hampshire;Alconcher;Fred;14;185.24;998.31;646.37;9049.16
New Hampshire;Aleksic;Siu Ping;5;139.07;952.04;503.19;2515.94
New Hampshire;Allison;Danette;5;141.36;868.40;552.71;2763.56
New Hampshire;Anaya;Mattie;2;356.13;954.44;655.29;1310.57
New Hampshire;Ancheta;Harriet;4;81.89;758.86;430.13;1720.52
New Hampshire;Andis;Dick;4;151.11;882.78;549.19;2196.75
New Hampshire;Arbaiza;Katy;8;134.62;865.63;547.54;4380.33
New Hampshire;Arden;Mayme;6;161.11;647.89;352.97;2117.82
New Hampshire;Arko;Tracy;4;423.78;594.26;518.54;2074.14
New Hampshire;Arquello;Miles;6;596.16;913.46;734.53;4407.18
New Hampshire;Auld;Ray;2;117.19;488.40;302.79;605.59
New Hampshire;Babbel;Van;3;162.02;793.23;554.41;1663.23
New Hampshire;Backlin;Heidie;7;180.72;616.12;323.75;2266.24
New Hampshire;Badiozzaman;Dolores;5;115.36;617.52;396.32;1981.62
New Hampshire;Baer;Willa;5;135.22;984.99;579.69;2898.46
New Hampshire;Bagwell;Margo;5;233.66;761.05;419.34;2096.68
New Hampshire;Baldini;Byron;2;38.31;676.74;357.52;715.05
New Hampshire;Bales;Gisela;5;205.67;928.55;643.11;3215.55
New Hampshire;Barnum;Brownie;2;466.47;605.63;536.05;1072.10
New Hampshire;Barnwell;Marilyn;2;329.40;908.60;619.00;1238.00
New Hampshire;Barr;Thai;7;33.00;816.83;485.64;3399.51
New Hampshire;Bartic;G. Richard;2;152.60;156.44;154.52;309.04
New Hampshire;Bartles;Ester;6;486.44;883.81;637.32;3823.92
New Hampshire;Bartles;Marwan;7;82.72;805.56;470.42;3292.94
New Hampshire;Batten;Marlee;6;28.62;925.27;562.81;3376.84
New Hampshire;Baulwin;Manu;5;162.53;755.38;346.19;1730.93
New Hampshire;Baumann;Walker;3;27.87;943.43;334.25;1002.75
New Hampshire;Beaubien;Dayna;4;51.04;816.52;535.38;2141.50
New Hampshire;Beaver;Gaylord;5;27.82;268.67;182.43;912.16
New Hampshire;Belcher;Bowan;3;150.41;420.49;277.12;831.35
New Hampshire;Bellando;Rodley;2;269.62;531.61;400.62;801.23
New Hampshire;Bental;Alex;7;84.62;843.53;478.78;3351.43
New Hampshire;Berick;Alfredo;2;255.36;943.80;599.58;1199.16
New Hampshire;Bertolino;Kathleen (Kay);5;158.49;508.51;335.50;1677.51
New Hampshire;Berve;Elza;4;37.96;950.54;528.69;2114.78
New Hampshire;Bettinardi;Tami;7;124.93;888.54;476.31;3334.17
New Hampshire;Bettinger;Kolleen;3;278.95;858.74;478.98;1436.94
New Hampshire;Bevan;Petrina;6;113.91;972.56;491.77;2950.60
New Hampshire;Bianchi;Louise;6;123.62;900.14;593.30;3559.80
New Hampshire;Blaine;Helene;3;55.85;592.59;311.99;935.98
New Hampshire;Blake;Kristina;4;540.94;825.30;660.62;2642.49
New Hampshire;Blalock;Frazier;6;237.73;867.81;577.94;3467.65
New Hampshire;Blevins;Modesto;5;463.31;975.86;763.80;3818.99
New Hampshire;Blotzer;Yiu Kwok;6;178.35;924.18;679.69;4078.16
New Hampshire;Bonal;Alfonso;3;30.32;837.35;492.59;1477.77
New Hampshire;Boone;Darwin;6;250.24;963.27;526.12;3156.70
New Hampshire;Boren;Elanor;3;163.00;696.06;464.98;1394.94
New Hampshire;Boroff;Browl;5;71.07;515.66;262.84;1314.19
New Hampshire;Boshnack;Nasrin;2;269.28;593.94;431.61;863.22
New Hampshire;Bouvier;Carmen;6;138.56;967.40;591.71;3550.26
New Hampshire;Bowie;Dayna;11;136.45;970.60;654.90;7203.88
New Hampshire;Bratek;Roxanne;5;228.32;777.13;499.71;2498.56
New Hampshire;Brauner;Lindsey;4;184.06;869.41;445.43;1781.73
New Hampshire;Braunstein;Norita;7;63.72;963.32;425.40;2977.79
New Hampshire;Brickell;Jonathan;4;100.18;855.52;516.64;2066.58
New Hampshire;Brumback;Tennie;3;51.97;562.67;241.52;724.55
New Hampshire;Brummett;Lorelei;7;249.58;998.83;537.87;3765.11
New Hampshire;Bryon;Janine;3;173.82;791.52;565.08;1695.23
New Hampshire;Buensalido;Carmella;4;22.96;879.58;312.69;1250.74
New Hampshire;Buenstro;Raja;6;20.73;922.00;545.73;3274.40
New Hampshire;Burks;Raymonde;7;86.61;959.57;558.69;3910.82
New Hampshire;Burns;Sumner;4;364.67;886.96;618.12;2472.49
New Hampshire;Burnside;Ronda;6;29.66;973.70;440.55;2643.32
New Hampshire;Burror;Jack;4;239.56;995.21;491.15;1964.62
New Hampshire;Buskirk;Cristian;2;593.17;638.77;615.97;1231.94
New Hampshire;Buss;Bendt;2;30.32;246.07;138.19;276.39
New Hampshire;Bustamante;Trudy;8;122.60;614.30;360.11;2880.90
New Hampshire;Byrne;Pax;7;551.54;981.71;792.90;5550.27
New Hampshire;Cabibi;Diana;5;281.65;850.72;550.27;2751.37
New Hampshire;Cadotte;Stella;5;301.87;707.03;500.42;2502.08
New Hampshire;Cahling;Douglas;6;55.47;837.12;470.16;2820.99
New Hampshire;Callahan;Kelvin;8;22.39;851.12;549.40;4395.23
New Hampshire;Callahan;Tai;2;349.12;857.24;603.18;1206.36
New Hampshire;Cantu;Conley;8;62.68;911.79;531.26;4250.06
New Hampshire;Capella;Fredrick;4;115.36;761.64;354.63;1418.54
New Hampshire;Carbone;Son;5;62.41;777.06;479.76;2398.80
New Hampshire;Cardoza;Everett;8;323.30;966.13;645.64;5165.14
New Hampshire;Carlisle;Joaquin;9;62.22;982.23;544.29;4898.62
New Hampshire;Carmichael;Marlys;4;212.53;896.01;501.68;2006.70
New Hampshire;Carol;Cian;6;30.40;840.08;448.11;2688.68
New Hampshire;Carpenter;Maryan;2;768.19;781.94;775.07;1550.13
New Hampshire;Carr;Meladie;3;233.70;870.57;564.53;1693.58
New Hampshire;Cartan;Leoncio;5;558.67;997.44;815.84;4079.18
New Hampshire;Carvello;Wade;4;62.86;668.52;388.46;1553.85
New Hampshire;Casolari;Jobe;5;144.61;999.43;733.59;3667.97
New Hampshire;Castandeda;Angelita;2;103.70;542.67;323.19;646.37
New Hampshire;Cathey;Nadya;4;197.75;802.63;495.36;1981.42
New Hampshire;Cellini;Lourette;4;293.54;759.11;496.37;1985.47
New Hampshire;Cervi;Kelley;9;98.46;848.30;564.32;5078.91
New Hampshire;Chamber;Estrella;1;339.71;339.71;339.71;339.71
New Hampshire;Chapla;Keren;6;51.18;839.45;413.29;2479.71
New Hampshire;Chau;Sammy;4;98.13;890.44;496.75;1986.99
New Hampshire;Cherry;Mack;3;528.73;934.09;734.24;2202.71
New Hampshire;Chi Yun;Eran;5;89.61;675.76;388.69;1943.47
New Hampshire;Childs;Jerry;2;326.01;726.37;526.19;1052.38
New Hampshire;Chun;Marion;5;282.53;763.23;476.12;2380.58
New Hampshire;Clayton;Taka;6;279.06;976.05;547.72;3286.33
New Hampshire;Clevenger;Janell;9;218.33;962.37;528.14;4753.25
New Hampshire;Coakley;Onita;3;484.62;815.58;660.93;1982.78
New Hampshire;Coffman;Hinda;4;52.79;378.62;214.59;858.37
New Hampshire;Concepcion;Rudy;3;172.43;851.22;608.04;1824.12
New Hampshire;Cone;Annabel;4;326.09;914.07;578.89;2315.56
New Hampshire;Connor;Stacey;4;95.52;981.39;449.84;1799.35
New Hampshire;Cooper;Francene;8;306.38;982.73;550.25;4402.04
New Hampshire;Coter;Ayanaa;5;39.45;708.59;485.28;2426.38
New Hampshire;Cramer;Casey;4;453.81;588.71;517.36;2069.45
New Hampshire;Crisp;Janis;8;235.45;873.51;645.11;5160.86
New Hampshire;Cruz;Mary Frances;3;82.61;919.61;406.02;1218.07
New Hampshire;Curl;Sze-yih (Ray);8;110.72;833.54;508.38;4067.06
New Hampshire;Darrow;Abel;9;77.85;983.55;635.09;5715.84
New Hampshire;Davidson;Lillian;6;99.00;847.84;457.48;2744.85
New Hampshire;Debelak;Lavonne;9;62.57;980.57;483.67;4353.04
New Hampshire;Delhay;Sonja;5;113.10;871.68;547.61;2738.03
New Hampshire;Derrington;Emory;3;76.68;303.58;179.86;539.57
New Hampshire;Desimone;Dustin;3;284.98;676.83;449.56;1348.67
New Hampshire;Deubel;Patrick;2;99.48;220.41;159.94;319.89
New Hampshire;Dewitt;Mohammad;6;312.09;697.55;503.34;3020.06
New Hampshire;Diehl, Jr.;Ted;3;329.90;936.91;579.75;1739.26
New Hampshire;Dodge;Long;6;148.41;677.24;405.88;2435.27
New Hampshire;Dodge;Manuel;5;193.20;940.24;460.57;2302.84
New Hampshire;Doerr;Marilee;3;37.98;784.27;522.13;1566.38
New Hampshire;Dolph;Monika;7;217.87;915.93;508.21;3557.49
New Hampshire;Donathan;Beata;2;474.24;886.31;680.27;1360.55
New Hampshire;Duenas;Helene;3;373.80;584.97;467.71;1403.14
New Hampshire;Dutton;Lisa;5;355.59;904.63;616.76;3083.82
New Hampshire;Dykstra;Dee;8;40.55;826.32;442.74;3541.93
New Hampshire;Eckley;Beverly;10;108.57;997.66;560.24;5602.44
New Hampshire;Else;Ginine;8;86.80;936.22;432.18;3457.48
New Hampshire;Fan;Shari;4;414.55;904.76;613.96;2455.86
New Hampshire;Fares;Dante;5;96.17;660.92;369.84;1849.18
New Hampshire;Faulk;Deidre;5;21.24;774.76;457.64;2288.21
New Hampshire;Fedak;Mila;8;35.93;979.20;581.79;4654.36
New Hampshire;Ferrell;Jacky;8;208.22;944.34;639.07;5112.54
New Hampshire;Fingarson;Deanna;7;229.31;974.72;740.22;5181.51
New Hampshire;Fletcher;Lili;5;140.77;986.74;618.78;3093.89
New Hampshire;Friedland;Oral;5;94.47;841.72;407.31;2036.56
New Hampshire;Fryer;Noreen;6;323.34;760.11;558.04;3348.23
New Hampshire;Galli;Emmett;2;404.14;764.45;584.30;1168.59
New Hampshire;Galli;Rachael;11;123.56;958.42;490.81;5398.91
New Hampshire;Garft;Daphne;5;146.99;869.98;497.19;2485.93
New Hampshire;Geldems;Sergio;6;118.80;932.31;568.17;3409.05
New Hampshire;Gibbens;Jeffry;7;58.22;981.09;506.40;3544.82
New Hampshire;Gillean;Devon;6;355.52;960.07;615.92;3695.51
New Hampshire;Gonzalez;Curtis;11;155.09;804.69;458.93;5048.27
New Hampshire;Graham;Denise;2;228.88;570.84;399.86;799.72
New Hampshire;Grainey;Tyrone;3;164.03;858.03;439.91;1319.74
New Hampshire;Griffith;Hugh;3;291.49;384.66;351.16;1053.49
New Hampshire;Grundmann;Morris;6;166.52;904.68;449.01;2694.06
New Hampshire;Guiterez;Jeannet;5;267.74;984.54;533.13;2665.67
New Hampshire;Gustafson;Louanna;3;31.01;922.02;586.12;1758.35
New Hampshire;Hanna;Beulah;4;146.67;645.15;349.18;1396.70
New Hampshire;Hansford;Vangie;4;133.60;742.89;358.19;1432.77
New Hampshire;Hargis;Juliana;3;711.89;761.99;740.66;2221.98
New Hampshire;Harrison;Estela;5;183.67;617.45;321.14;1605.70
New Hampshire;Harrison;Ramiro;5;535.27;865.17;699.59;3497.97
New Hampshire;Harshell;Carmen;4;480.20;742.74;629.25;2517.02
New Hampshire;Haste;Williams;7;167.85;773.06;413.02;2891.11
New Hampshire;Hathaway;Tripoli;5;591.03;938.00;698.59;3492.97
New Hampshire;Heggen;Bernie;1;510.33;510.33;510.33;510.33
New Hampshire;Hoffner;Mavis;3;122.89;714.02;465.89;1397.67
New Hampshire;Hollas;Viola;3;125.85;370.12;279.01;837.04
New Hampshire;Horine;J. Ryan;6;39.39;952.54;586.05;3516.32
New Hampshire;Huggett;Lizette;6;52.88;752.57;421.08;2526.48
New Hampshire;Hunt;Joann;2;275.58;766.54;521.06;1042.12
New Hampshire;Hunter;Jamie;2;366.81;823.84;595.33;1190.65
New Hampshire;Hurt;Cecilia;2;946.16;956.68;951.42;1902.84
New Hampshire;Huserik;Alena;3;373.55;506.44;443.81;1331.43
New Hampshire;Huserik;Myra;7;31.46;798.73;368.95;2582.63
New Hampshire;Ingram;Hiram;4;60.25;916.59;638.48;2553.92
New Hampshire;Iudice;Jeff;4;68.67;929.75;509.93;2039.70
New Hampshire;Janson;Perpetua;5;342.05;980.29;719.52;3597.59
New Hampshire;Jaramillo;Lonnie;2;385.64;524.68;455.16;910.32
New Hampshire;Jarrell;Birgitta;5;110.31;982.03;389.40;1946.99
New Hampshire;Jauregui;Bambi;5;161.03;689.22;392.59;1962.96
New Hampshire;Jecman;Andrew;3;574.42;723.82;671.62;2014.86
New Hampshire;Jorgensen;Yao-chun;3;285.70;887.10;589.72;1769.16
New Hampshire;Kaffer;Kendra;3;467.82;936.03;722.02;2166.05
New Hampshire;Kajzer;Jennings;10;107.27;907.86;555.82;5558.19
New Hampshire;Kato;Darlene Phaedra;9;215.44;958.01;533.38;4800.45
New Hampshire;Kauffman;Art;5;407.02;938.27;709.09;3545.46
New Hampshire;Kayl;G. Elaine;1;814.26;814.26;814.26;814.26
New Hampshire;Keseloff;Sam;8;33.69;991.42;313.32;2506.56
New Hampshire;Kesterson;Yiu Kwok;1;368.32;368.32;368.32;368.32
New Hampshire;Ketchum;Jared;5;97.07;989.61;388.16;1940.78
New Hampshire;Knudson;Ester;4;166.76;891.74;655.18;2620.71
New Hampshire;Kountz;Liane;3;267.63;998.58;625.00;1875.01
New Hampshire;Kovacs;Johanna;2;539.86;887.39;713.62;1427.25
New Hampshire;Kovacs;Misty;3;357.75;897.46;658.89;1976.66
New Hampshire;Kriletich;Beata;5;113.19;901.24;430.35;2151.75
New Hampshire;Krug;Marie;8;110.65;873.39;496.21;3969.69
New Hampshire;Kulesa;H. Patrick;6;124.82;808.39;580.89;3485.36
New Hampshire;Lafoe;Everrett;5;62.90;944.31;446.07;2230.36
New Hampshire;Leatherman;Jauna;5;27.15;483.23;206.90;1034.48
New Hampshire;Leck;Yvonne;4;93.56;872.27;497.84;1991.36
New Hampshire;Leeburg;Wendy;5;24.86;959.21;411.74;2058.72
New Hampshire;Leon;Saundra;1;183.61;183.61;183.61;183.61
New Hampshire;Leonguerrero;Darlene Phaedra;4;109.07;700.95;319.65;1278.61
New Hampshire;Lesturgeon;Stephan;3;74.39;927.19;379.58;1138.73
New Hampshire;Letson;Berniece;6;126.10;942.41;525.87;3155.24
New Hampshire;Linder;Vicki;7;70.32;979.92;541.88;3793.19
New Hampshire;Lipford;Hershel;3;140.18;884.96;472.78;1418.33
New Hampshire;Lutz;Cody;2;25.76;147.09;86.42;172.85
New Hampshire;Macias;Patricia Andie;2;339.12;954.10;646.61;1293.22
New Hampshire;Mallard;Kali;5;133.36;856.42;578.68;2893.42
New Hampshire;Mandell;Lorenzo;4;100.26;871.13;449.36;1797.46
New Hampshire;Markwith;Lloyd;5;103.01;816.40;429.71;2148.57
New Hampshire;Markwood;Bryant;8;99.19;800.83;407.91;3263.25
New Hampshire;Marschang;Prudence;6;311.42;988.52;522.32;3133.90
New Hampshire;Marsden;Mariam;3;337.78;751.80;583.96;1751.88
New Hampshire;Matthews;Teresa;5;121.66;802.97;425.36;2126.80
New Hampshire;Maul;Homer;5;218.63;744.14;414.25;2071.24
New Hampshire;Maune;Renee;5;395.28;956.47;735.54;3677.68
New Hampshire;Maxwell;Lorayne;4;25.61;510.34;187.62;750.48
New Hampshire;Mc Guigan;LaVon;4;146.73;727.63;407.35;1629.41
New Hampshire;McCane;Jean;8;55.00;961.30;511.32;4090.52
New Hampshire;McCarron;Lorraine;7;156.01;929.76;508.80;3561.62
New Hampshire;McDermitt;Karen;9;117.08;922.04;499.58;4496.21
New Hampshire;McDonnell;Kristil;9;77.16;981.02;582.19;5239.75
New Hampshire;McKenney;Vee;4;137.31;928.83;588.70;2354.81
New Hampshire;McLinskey;Everett;6;185.22;875.89;513.25;3079.53
New Hampshire;McMillian;Tennie;6;212.09;862.81;486.14;2916.86
New Hampshire;McNight;H. Coleman;9;80.59;907.80;445.06;4005.55
New Hampshire;Melton;Alesia;7;277.11;905.61;537.04;3759.31
New Hampshire;Mendell;Erica;7;90.83;842.52;519.74;3638.18
New Hampshire;Mercer;Ruthe;3;221.66;936.00;466.47;1399.42
New Hampshire;Messer;Russel;2;99.26;208.38;153.82;307.64
New Hampshire;Metzel;Rima;8;140.72;913.91;517.67;4141.37
New Hampshire;Mieras;Geoff;3;539.53;669.04;593.67;1781.00
New Hampshire;Mighaud;Diana;5;371.50;802.37;609.76;3048.81
New Hampshire;Mihalek;Monte;1;443.74;443.74;443.74;443.74
New Hampshire;Milheiser;Marialice;4;352.16;848.61;663.64;2654.55
New Hampshire;Millett;Anamaria;6;112.90;938.16;526.35;3158.12
New Hampshire;Moen;Andres;3;398.41;733.92;538.92;1616.75
New Hampshire;Molina;Peffy;6;29.64;851.01;456.34;2738.02
New Hampshire;Morgan;Glenda;5;24.63;993.01;637.45;3187.25
New Hampshire;Muenich;Colette;4;513.80;805.49;674.42;2697.69
New Hampshire;Munn;Casey;6;397.27;897.18;525.00;3149.98
New Hampshire;Musgrove;Amir;3;167.90;558.80;333.39;1000.17
New Hampshire;Nelms;Salima;9;137.14;999.93;500.78;4507.04
New Hampshire;Nichols;Jeffrey;5;63.60;983.32;537.58;2687.90
New Hampshire;Nicholson;Stella;3;347.87;906.85;689.69;2069.08
New Hampshire;Nolen;Herve;3;123.45;850.00;403.60;1210.80
New Hampshire;Novas;E.;5;144.19;976.00;559.01;2795.04
New Hampshire;Obaugh;Fernando;4;99.68;903.53;700.67;2802.69
New Hampshire;Odor;Joe;7;146.02;995.33;435.50;3048.51
New Hampshire;Ogilvie;Crystal;4;81.95;486.35;305.47;1221.87
New Hampshire;Olbright;Rae;8;154.86;959.64;521.12;4168.99
New Hampshire;Oliphant;Zachariah;4;212.61;937.30;537.18;2148.72
New Hampshire;Onsby;Carey;5;41.65;911.86;324.19;1620.97
New Hampshire;Onsby;Emebet;4;405.85;682.84;504.16;2016.65
New Hampshire;Orpin;Cristobal;5;30.52;881.39;490.90;2454.52
New Hampshire;Owyang;Omar;6;109.70;951.50;529.77;3178.60
New Hampshire;Pantell;Jeroen;3;194.67;961.82;498.25;1494.75
New Hampshire;Papir;Rod;5;150.92;988.22;659.50;3297.52
New Hampshire;Parcher;Livia;2;281.41;309.18;295.30;590.59
New Hampshire;Pardee;Emmitt;3;669.37;951.25;822.44;2467.32
New Hampshire;Parkison;Ritchie;5;188.77;743.38;431.48;2157.38
New Hampshire;Pederson;Selena;7;186.28;684.23;412.01;2884.09
New Hampshire;Peraria;Jacky;3;139.00;898.82;627.64;1882.91
New Hampshire;Pershin;Suzanne;6;225.91;972.17;581.53;3489.19
New Hampshire;Petty;Rae;4;46.05;913.38;306.95;1227.80
New Hampshire;Phillips;Ada;2;430.35;972.68;701.51;1403.03
New Hampshire;Pigman;Georgia;4;225.98;900.45;522.74;2090.95
New Hampshire;Pillatzki;Maureen;8;38.07;833.64;400.81;3206.45
New Hampshire;Pisciotta;Kasandra;5;124.54;979.99;639.85;3199.26
New Hampshire;Pizzi;Cherrie;4;194.77;968.88;673.96;2695.82
New Hampshire;Porcella;Trent;4;261.01;973.08;659.10;2636.38
New Hampshire;Poston;Doyle;10;43.01;698.50;340.56;3405.65
New Hampshire;Preece;Glaudeana;8;35.75;899.21;513.15;4105.18
New Hampshire;Pressnitz;H. Coleman;2;135.47;713.30;424.38;848.77
New Hampshire;Proetto;Aubri;6;190.24;865.21;425.13;2550.77
New Hampshire;Pursley;Candida;5;193.78;914.84;488.24;2441.18
New Hampshire;Rachak;Beatrix;3;725.31;977.29;831.99;2495.97
New Hampshire;Rachak;Eran;10;69.90;737.41;415.65;4156.50
New Hampshire;Ralph;Verna;6;306.24;989.12;612.58;3675.45
New Hampshire;Ratcliff;Louie;4;268.82;836.90;531.63;2126.53
New Hampshire;Ray;Janessa;5;218.19;810.05;495.07;2475.35
New Hampshire;Reams;Bernadine;1;92.21;92.21;92.21;92.21
New Hampshire;Renck;Zina;5;205.73;838.55;497.50;2487.51
New Hampshire;Resse;Monique;6;323.51;910.18;645.05;3870.33
New Hampshire;Retinski;Antonio;5;257.29;794.46;533.45;2667.27
New Hampshire;Rice;Alicia;5;35.82;545.84;298.67;1493.36
New Hampshire;Ridgeway;Darleen;3;357.93;606.45;510.62;1531.87
New Hampshire;Roldan;Rory;3;72.34;572.07;354.20;1062.61
New Hampshire;Rollings;Goble;3;504.87;978.64;808.24;2424.73
New Hampshire;Romig;Ruby Sue;4;46.52;443.87;259.71;1038.84
New Hampshire;Roper;Garrison;8;41.99;872.78;433.36;3466.91
New Hampshire;Roundtree;Philomina;6;104.18;510.89;286.30;1717.78
New Hampshire;Rovenza;Preston;4;295.95;924.45;675.12;2700.47
New Hampshire;Rubin;M. Robin;9;66.06;963.31;450.46;4054.14
New Hampshire;Rusciano;Murray;6;299.21;809.83;563.69;3382.15
New Hampshire;Rydzewski;Juanita;5;139.98;830.37;582.59;2912.97
New Hampshire;Salka;Bronson;5;42.56;879.21;453.27;2266.37
New Hampshire;Sanok;Kimberlee;4;284.84;666.28;488.89;1955.57
New Hampshire;Schloss;Cletus;4;111.26;467.38;270.32;1081.29
New Hampshire;Seals;Jens;9;176.75;979.25;630.51;5674.58
New Hampshire;Serventi;Leroy;3;385.39;860.67;604.02;1812.07
New Hampshire;Seward;Edwardo;3;514.79;860.00;670.87;2012.61
New Hampshire;Shaffer;Suzette;7;295.91;962.17;754.82;5283.74
New Hampshire;Shell;Kandi;7;67.13;932.25;439.74;3078.17
New Hampshire;Shoob;Sherea;6;87.44;871.31;548.60;3291.61
New Hampshire;Shrader;Lindsey;5;108.57;746.37;555.57;2777.83
New Hampshire;Shriner;Florianne;5;120.81;912.84;593.23;2966.13
New Hampshire;Siemer;Geneva;5;307.48;966.37;532.88;2664.38
New Hampshire;Skewes;Matilda;6;146.64;900.47;527.23;3163.36
New Hampshire;Skinner;Verna;4;31.38;902.37;518.86;2075.43
New Hampshire;Sloper;Dana;5;278.25;972.45;574.64;2873.21
New Hampshire;Small;Bishop;9;62.46;752.70;323.92;2915.31
New Hampshire;Smigowski;Rebbecca;3;464.85;961.75;636.10;1908.29
New Hampshire;Snavely;Lady-bird;4;224.90;786.53;548.91;2195.64
New Hampshire;Solero;Deanne;5;313.97;804.25;519.63;2598.15
New Hampshire;Sorensen;Concetta;1;428.37;428.37;428.37;428.37
New Hampshire;Soria;Deloy;3;259.56;431.30;323.52;970.55
New Hampshire;Sousa;Terrence;3;103.87;521.24;289.99;869.96
New Hampshire;Sparks;Cleo;10;66.17;961.92;458.51;4585.09
New Hampshire;Spear;Celvin;1;60.07;60.07;60.07;60.07
New Hampshire;Spencer;Mary Jean;12;160.57;947.34;564.16;6769.97
New Hampshire;Spirek;Linda;3;152.52;936.52;541.40;1624.20
New Hampshire;Spiros;Helena;4;221.00;948.10;663.04;2652.16
New Hampshire;Sponburg;Cecil;8;137.54;976.91;577.75;4621.97
New Hampshire;Staloch;Jacky;4;122.18;968.86;483.63;1934.54
New Hampshire;Stand;Gina;4;405.52;837.69;662.39;2649.58
New Hampshire;Standridge;Silas;2;729.33;746.67;738.00;1476.00
New Hampshire;Stanton;Judy;6;24.26;778.12;389.03;2334.15
New Hampshire;Stanz;Chanin;3;478.61;846.62;609.11;1827.32
New Hampshire;Starick;Marilyn;3;140.14;688.49;479.16;1437.47
New Hampshire;Steelman;Morton;2;141.29;307.85;224.57;449.14
New Hampshire;Steger;Leticia;6;46.32;846.84;403.90;2423.38
New Hampshire;Stein;G. Richard;4;39.68;619.98;323.98;1295.93
New Hampshire;Stormer;Minerva;9;112.87;939.81;573.56;5162.04
New Hampshire;Stormer;Rosenda;7;370.97;887.29;742.72;5199.02
New Hampshire;Strain;Florencia;5;41.25;972.11;555.69;2778.43
New Hampshire;Strausheim;Edith;3;256.92;859.28;627.53;1882.58
New Hampshire;Strong;Shawn;6;57.56;950.54;468.66;2811.99
New Hampshire;Strother;Jo Ellen;2;754.89;768.27;761.58;1523.16
New Hampshire;Stueber, Jr.;Eddy;5;296.91;762.68;499.32;2496.59
New Hampshire;Sturgel;Herold;4;125.16;776.00;605.57;2422.26
New Hampshire;Suffin;Christel;7;263.42;831.89;435.19;3046.34
New Hampshire;Swaffar;Nicollete;3;426.33;659.16;548.03;1644.09
New Hampshire;Swinhart;Salima;4;29.33;716.36;340.65;1362.62
New Hampshire;Taurman;Lizette;1;920.58;920.58;920.58;920.58
New Hampshire;Teeples;Josef;9;119.61;993.71;656.91;5912.21
New Hampshire;Tejeda;Ginine;5;173.47;857.63;614.81;3074.06
New Hampshire;Telleria;Temre;8;214.07;951.65;591.59;4732.71
New Hampshire;Tenny;Byron;8;104.87;896.30;468.46;3747.66
New Hampshire;Tepper;Henri;2;422.48;735.06;578.77;1157.54
New Hampshire;Thor;Marshall;5;24.28;880.73;553.88;2769.39
New Hampshire;Thurman;Ritchie;4;257.25;996.76;678.74;2714.95
New Hampshire;Tiffiny;Enid;4;131.44;896.44;514.39;2057.58
New Hampshire;Tiller;Dolly;6;116.76;888.81;372.56;2235.35
New Hampshire;Tkachenko;Irene;5;374.31;812.79;567.55;2837.74
New Hampshire;Tofield;Dona;5;33.01;781.00;411.60;2057.99
New Hampshire;Topping;Rosella;2;255.76;709.10;482.43;964.86
New Hampshire;Tresso;Theresqa;3;155.60;743.56;396.52;1189.55
New Hampshire;Tripodi;Angela;1;30.04;30.04;30.04;30.04
New Hampshire;Trosper;Ernesto;4;74.62;775.96;568.23;2272.90
New Hampshire;Trubin;Vartkes;8;392.53;848.29;643.16;5145.30
New Hampshire;Tye;Juaneta;8;28.79;920.92;437.29;3498.31
New Hampshire;Umene;Sue Ann;7;250.26;990.60;711.60;4981.20
New Hampshire;Unfried;Hattie;8;101.57;842.11;461.81;3694.50
New Hampshire;Ureste;J. Michael;11;120.86;989.27;694.20;7636.25
New Hampshire;Ureste;Jake;3;237.65;434.38;362.41;1087.23
New Hampshire;Usnick;Korri;7;64.01;826.36;463.43;3244.00
New Hampshire;Valdez;Nila;6;36.78;787.87;424.04;2544.21
New Hampshire;Vallis;Caitin;4;264.74;777.34;539.82;2159.28
New Hampshire;Vance;Anna Maria;4;61.09;653.88;398.54;1594.17
New Hampshire;Vance;Rosalinda;2;511.11;630.18;570.64;1141.29
New Hampshire;Vance;Tommy;1;34.46;34.46;34.46;34.46
New Hampshire;Vanek;Burnis;6;652.43;896.58;764.07;4584.43
New Hampshire;Venegas;Ila;4;264.32;941.25;737.39;2949.57
New Hampshire;Veregas;Pat;7;32.32;911.71;487.69;3413.82
New Hampshire;Wakefield;Kyndra;5;279.94;923.88;598.49;2992.47
New Hampshire;Waldrop;Simon;9;184.04;806.08;435.87;3922.84
New Hampshire;Waling;Hewitt;3;84.96;703.94;370.10;1110.30
New Hampshire;Warmack;Jacob;6;236.45;806.98;566.87;3401.21
New Hampshire;Werner, Jr.;Rudy;7;212.52;776.82;423.89;2967.24
New Hampshire;Wesley;Felipe;10;120.84;933.67;519.79;5197.87
New Hampshire;West;Dorine;4;177.75;723.98;579.42;2317.69
New Hampshire;Westhaiser;Bishop;7;87.68;929.04;476.02;3332.15
New Hampshire;Wethor;Rubi;4;85.60;383.84;238.81;955.25
New Hampshire;Whistle;Patt;3;75.69;531.51;267.54;802.61
